Codigo        Descripcion del Med.                 Cant.        DNI         Nombre                                  
26920         HIDRALAZINA 20T 10MG                    17        26920          Oftalmologia                            
61508         DEXTROMETORFANO 300MG JBE 120 ML        9         61508          Pediatria                               
80830         COMPLEJO B T30                          34        80830          Urologia                                
24733         CALCIO+MAGNESIO 30T                     29        24733          Urologia                                
26360         VITAMINAS A C Y D 3AMP/3ML ING          20        26360          Oncologia                               
41379         FLUNARICINA 10 MG T20                   8         41379          Oncologia                               
27016         ACECLOFENACO 100MG 10T                  29        27016          Pediatria                               
89528         CLORMADINONA 2MG 20T                    23        89528          Pediatria                               
81062         PAROXETINA T/10 20MG                    33        81062          Cardiologia                             
81695         LECHE DE MAGNESIA 180ML                 31        81695          Cardiologia                             
60509         AMPICILINA 125MG SUSP 90ML              3         60509          Cardiologia                             
26754         SILDENAFIL 50MG C/1-TAB                 8         26754          Endocrinologia                          
84771         BETAMETASONA CREMA 30GR                 24        84771          Endocrinologia                          
82469         GUAYACOL AMPOLLETA 1ML                  28        82469          Endocrinologia                          
47697         CLINDAMICINA 300 MG C/16                23        47697          Endocrinologia                          
40645         VERAPAMILO 80 MG/20 TAB                 21        40645          Endocrinologia                          
84766         CIPROFLOXACINO SOL.OFT 5MG              3         84766          Endocrinologia                          
82469         GUAYACOL AMPOLLETA 1ML                  27        82469          Endocrinologia                          
81695         LECHE DE MAGNESIA 180ML                 14        81695          Ginecologia                             
61039         NISTATINA GI C/12 TAB                   26        61039          Ginecologia                             
41995         DIMETICONA SUSP 100MG 30ML              29        41995          Dermatologia                            
42856         FELODIPINO 5 MG 20T                     26        42856          Dermatologia                            
22306         NIMESULIDA 25MG 20ML                    11        22306          Dermatologia                            
61039         NISTATINA GI C/12 TAB                   23        61039          Cardiologia                             
88681         NIFEDIPINO 30 MG 30 CPS                 23        88681          Cardiologia                             
26484         DILTIAZEM 30 TAB/30 MG                  17        26484          Neumologia                              
85325         AMOXICILINA 250MG C12                   5         85325          Neumologia                              
85325         AMOXICILINA 250MG C12                   32        85325          Neumologia                              
26484         DILTIAZEM 30 TAB/30 MG                  30        26484          Neumologia                              
40862         YODOPOVIDONA 120ML                      21        40862          Endocrinologia                          
40862         YODOPOVIDONA 120ML                      26        40862          Endocrinologia                          
80839         CARBAMAZEPINA 120ML SUSP                14        80839          Pediatria                               
82469         GUAYACOL AMPOLLETA 1ML                  31        82469          Pediatria                               
60888         CAPTOPRIL 25MG 30T                      7         60888          Pediatria                               
88681         NIFEDIPINO 30 MG 30 CPS                 30        88681          Gastroenterologia                       
40645         VERAPAMILO 80 MG/20 TAB                 12        40645          Gastroenterologia                       
67784         LOSARTAN 50MG C/10T                     10        67784          Gastroenterologia                       
84771         BETAMETASONA CREMA 30GR                 6         84771          Oftalmologia                            
60888         CAPTOPRIL 25MG 30T                      24        60888          Oftalmologia                            
84771         BETAMETASONA CREMA 30GR                 19        84771          Oftalmologia                            
88266         PREDNISONA 20MG C30 TAB GI              11        88266          Urologia                                
26360         VITAMINAS A C Y D 3AMP/3ML ING          18        26360          Urologia                                
26360         VITAMINAS A C Y D 3AMP/3ML ING          6         26360          Urologia                                
47697         CLINDAMICINA 300 MG C/16                31        47697          Urologia                                
68539         METENAMINA 30T 500MG                    25        68539          Urologia                                
68860         METFORMINA 850MG T30                    34        68860          Dermatologia                            
81062         PAROXETINA T/10 20MG                    16        81062          Dermatologia                            
60509         AMPICILINA 125MG SUSP 90ML              3         60509          Dermatologia                            
28219         NITAZOXANIDA 200 MG T6                  5         28219          Traumatologia                           
68860         METFORMINA 850MG T30                    29        68860          Traumatologia                           
61508         DEXTROMETORFANO 300MG JBE 120 ML        27        61508          Traumatologia                           
68860         METFORMINA 850MG T30                    21        68860          Traumatologia                           
60888         CAPTOPRIL 25MG 30T                      32        60888          Traumatologia                           
41995         DIMETICONA SUSP 100MG 30ML              25        41995          Traumatologia                           
83510         FUROSEMIDA 40 MG C/20                   19        83510          Traumatologia                           
83510         FUROSEMIDA 40 MG C/20                   12        83510          Traumatologia                           
84771         BETAMETASONA CREMA 30GR                 29        84771          Ginecologia                             
28219         NITAZOXANIDA 200 MG T6                  12        28219          Ginecologia                             
84771         BETAMETASONA CREMA 30GR                 1         84771          Ginecologia                             
67784         LOSARTAN 50MG C/10T                     4         67784          Ginecologia                             
60509         AMPICILINA 125MG SUSP 90ML              19        60509          Ginecologia                             
84555         PARACETAMOL 300MG C/5 SUP               29        84555          Ginecologia                             
25684         DEXAMETASONA 0.5MG T/30                 29        25684          Gastroenterologia                       
82469         GUAYACOL AMPOLLETA 1ML                  20        82469          Gastroenterologia                       
25684         DEXAMETASONA 0.5MG T/30                 10        25684          Gastroenterologia                       
65667         SUBSALICILATO/BISMUTO SUSP 120ML        30        65667          Gastroenterologia                       
82469         GUAYACOL AMPOLLETA 1ML                  11        82469          Gastroenterologia                       
86451         TRIMEBUTINA 100MG/5ML SUSP              29        86451          Dermatologia                            
68539         METENAMINA 30T 500MG                    4         68539          Dermatologia                            
24522         LEVOFLOXACINO 500MG C/7 TAB             23        24522          Dermatologia                            
48039         TRAMADOL 100MG 5AMP                     23        48039          Dermatologia                            
28219         NITAZOXANIDA 200 MG T6                  25        28219          Neumologia                              
81960         CEFALEXINA 500MG C/20 CAP               21        81960          Neumologia                              
83801         CEFACLOR 125 MG SUSP                    8         83801          Traumatologia                           
68539         METENAMINA 30T 500MG                    3         68539          Traumatologia                           
60509         AMPICILINA 125MG SUSP 90ML              27        60509          Gastroenterologia                       
88681         NIFEDIPINO 30 MG 30 CPS                 15        88681          Gastroenterologia                       
48039         TRAMADOL 100MG 5AMP                     24        48039          Gastroenterologia                       
88681         NIFEDIPINO 30 MG 30 CPS                 18        88681          Gastroenterologia                       
48039         TRAMADOL 100MG 5AMP                     32        48039          Gastroenterologia                       
27447         OXIDO DE ZINC TUBO PASTA 30GR           6         27447          Dermatologia                            
25684         DEXAMETASONA 0.5MG T/30                 16        25684          Pediatria                               
89325         DIMENHIDRINATO 24 T 50MG                18        89325          Traumatologia                           
44215         DICICLOVERINA 10MG 30T                  31        44215          Traumatologia                           
61039         NISTATINA GI C/12 TAB                   10        61039          Oftalmologia                            
40645         VERAPAMILO 80 MG/20 TAB                 14        40645          Oftalmologia                            
48244         CLORANFENICOL SOL OFT 10ML              13        48244          Oftalmologia                            
47734         MICRODACYN 60 SOL 240ML                 28        47734          Oftalmologia                            
42856         FELODIPINO 5 MG 20T                     22        42856          Oftalmologia                            
83510         FUROSEMIDA 40 MG C/20                   32        83510          Urologia                                
83510         FUROSEMIDA 40 MG C/20                   33        83510          Urologia                                
60685         NITROFURANTOINA C40 100MG               29        60685          Urologia                                
46919         VITAMINA C C20 TAB 100MG                15        46919          Ginecologia                             
26484         DILTIAZEM 30 TAB/30 MG                  18        26484          Geriatria                               
68539         METENAMINA 30T 500MG                    25        68539          Geriatria                               
22553         FLUCINOLONA+NEOMICINA CRA 30G           16        22553          Geriatria                               
67784         LOSARTAN 50MG C/10T                     8         67784          Pediatria                               
67784         LOSARTAN 50MG C/10T                     12        67784          Gastroenterologia                       
89528         CLORMADINONA 2MG 20T                    21        89528          Cardiologia                             
89528         CLORMADINONA 2MG 20T                    21        89528          Cardiologia                             
85641         TAMOXIFENO 10MG 30T                     10        85641          Cardiologia                             
89325         DIMENHIDRINATO 24 T 50MG                27        89325          Oftalmologia                            
22553         FLUCINOLONA+NEOMICINA CRA 30G           19        22553          Pediatria                               
48557         NAPROXENO SODICO 100/2.5 SUSP           29        48557          Pediatria                               
26484         DILTIAZEM 30 TAB/30 MG                  7         26484          Pediatria                               
68539         METENAMINA 30T 500MG                    21        68539          Pediatria                               
26484         DILTIAZEM 30 TAB/30 MG                  19        26484          Pediatria                               
61295         QUINFAMIDA 100 MG 3TAB                  7         61295          Urologia                                
42053         TRETINOINA 30G CREMA 0.05%              26        42053          Urologia                                
83510         FUROSEMIDA 40 MG C/20                   31        83510          Urologia                                
68610         CALCITRIOL 0.25MCG 50 CAP               12        68610          Oncologia                               
60086         METAMISOL 500 MG T10                    5         60086          Oncologia                               
68610         CALCITRIOL 0.25MCG 50 CAP               29        68610          Oncologia                               
41403         VITAMINAS Y MINERALES 30-30T            28        41403          Pediatria                               
43633         ERITROMICINA T 250 MG C/20              25        43633          Pediatria                               
43633         ERITROMICINA T 250 MG C/20              24        43633          Pediatria                               
60509         AMPICILINA 125MG SUSP 90ML              23        60509          Pediatria                               
22306         NIMESULIDA 25MG 20ML                    12        22306          Pediatria                               
82528         LORATADINA T/10 10MG                    31        82528          Cardiologia                             
86158         SENOSIDOS A y B C20                     20        86158          Cardiologia                             
82469         GUAYACOL AMPOLLETA 1ML                  7         82469          Endocrinologia                          
44253         PROGESTERONA+ESTRADIOL 50/5 AMP         20        44253          Endocrinologia                          
68539         METENAMINA 30T 500MG                    34        68539          Endocrinologia                          
26920         HIDRALAZINA 20T 10MG                    6         26920          Endocrinologia                          
46919         VITAMINA C C20 TAB 100MG                14        46919          Endocrinologia                          
61295         QUINFAMIDA 100 MG 3TAB                  35        61295          Endocrinologia                          
24522         LEVOFLOXACINO 500MG C/7 TAB             7         24522          Endocrinologia                          
49685         PINAVERIO BROMURO DE 100 MG 14T         25        49685          Endocrinologia                          
61295         QUINFAMIDA 100 MG 3TAB                  24        61295          Endocrinologia                          
49685         PINAVERIO BROMURO DE 100 MG 14T         31        49685          Endocrinologia                          
47697         CLINDAMICINA 300 MG C/16                30        47697          Ginecologia                             
42861         BENCIDAMIDA CRA 5% 60GR                 18        42861          Ginecologia                             
47697         CLINDAMICINA 300 MG C/16                1         47697          Ginecologia                             
26920         HIDRALAZINA 20T 10MG                    33        26920          Dermatologia                            
47697         CLINDAMICINA 300 MG C/16                15        47697          Cardiologia                             
47697         CLINDAMICINA 300 MG C/16                11        47697          Cardiologia                             
60086         METAMISOL 500 MG T10                    33        60086          Neumologia                              
63555         FAMOTIDINA 20MG 30C                     7         63555          Neumologia                              
85325         AMOXICILINA 250MG C12                   26        85325          Endocrinologia                          
68860         METFORMINA 850MG T30                    9         68860          Endocrinologia                          
46000         HIDROX--MAGNESIO+ALUMINIO 240ML         34        46000          Endocrinologia                          
82528         LORATADINA T/10 10MG                    24        82528          Endocrinologia                          
67415         FINASTERIDA 5MG 30T                     24        67415          Cardiologia                             
28409         RIFAMPICINA 300 MG C/16 CAP             25        28409          Cardiologia                             
67415         FINASTERIDA 5MG 30T                     20        67415          Cardiologia                             
84771         BETAMETASONA CREMA 30GR                 23        84771          Cardiologia                             
84771         BETAMETASONA CREMA 30GR                 27        84771          Cardiologia                             
60509         AMPICILINA 125MG SUSP 90ML              12        60509          Pediatria                               
65536         NEOM/POLIMIX/GRAMIC 15 ML GTS           25        65536          Pediatria                               
47697         CLINDAMICINA 300 MG C/16                24        47697          Pediatria                               
84771         BETAMETASONA CREMA 30GR                 17        84771          Pediatria                               
47697         CLINDAMICINA 300 MG C/16                31        47697          Traumatologia                           
22306         NIMESULIDA 25MG 20ML                    29        22306          Gastroenterologia                       
42856         FELODIPINO 5 MG 20T                     13        42856          Gastroenterologia                       
47734         MICRODACYN 60 SOL 240ML                 20        47734          Gastroenterologia                       
28892         GLIMEPIRIDA 2MG C30                     5         28892          Gastroenterologia                       
81960         CEFALEXINA 500MG C/20 CAP               18        81960          Oftalmologia                            
81960         CEFALEXINA 500MG C/20 CAP               20        81960          Oftalmologia                            
60685         NITROFURANTOINA C40 100MG               2         60685          Oftalmologia                            
41379         FLUNARICINA 10 MG T20                   26        41379          Oftalmologia                            
86828         FENAZOPIRIDINA 100 MG C/20 TAB          23        86828          Urologia                                
41995         DIMETICONA SUSP 100MG 30ML              30        41995          Urologia                                
61295         QUINFAMIDA 100 MG 3TAB                  1         61295          Urologia                                
88681         NIFEDIPINO 30 MG 30 CPS                 29        88681          Dermatologia                            
67784         LOSARTAN 50MG C/10T                     27        67784          Dermatologia                            
61039         NISTATINA GI C/12 TAB                   9         61039          Dermatologia                            
48244         CLORANFENICOL SOL OFT 10ML              2         48244          Dermatologia                            
46919         VITAMINA C C20 TAB 100MG                34        46919          Traumatologia                           
22842         AMIKACINA 500MG C/1 AMP                 17        22842          Traumatologia                           
26754         SILDENAFIL 50MG C/1-TAB                 12        26754          Traumatologia                           
27016         ACECLOFENACO 100MG 10T                  7         27016          Traumatologia                           
89528         CLORMADINONA 2MG 20T                    32        89528          Traumatologia                           
22232         LEVETIRACETAM                           11        22232          Traumatologia                           
81695         LECHE DE MAGNESIA 180ML                 33        81695          Traumatologia                           
60086         METAMISOL 500 MG T10                    35        60086          Ginecologia                             
88681         NIFEDIPINO 30 MG 30 CPS                 31        88681          Ginecologia                             
88681         NIFEDIPINO 30 MG 30 CPS                 26        88681          Ginecologia                             
22232         LEVETIRACETAM                           9         22232          Ginecologia                             
47734         MICRODACYN 60 SOL 240ML                 28        47734          Ginecologia                             
84771         BETAMETASONA CREMA 30GR                 30        84771          Ginecologia                             
84771         BETAMETASONA CREMA 30GR                 8         84771          Ginecologia                             
46919         VITAMINA C C20 TAB 100MG                30        46919          Ginecologia                             
89528         CLORMADINONA 2MG 20T                    30        89528          Ginecologia                             
60888         CAPTOPRIL 25MG 30T                      18        60888          Gastroenterologia                       
67415         FINASTERIDA 5MG 30T                     26        67415          Gastroenterologia                       
60888         CAPTOPRIL 25MG 30T                      11        60888          Gastroenterologia                       
26484         DILTIAZEM 30 TAB/30 MG                  24        26484          Dermatologia                            
67784         LOSARTAN 50MG C/10T                     33        67784          Dermatologia                            
48557         NAPROXENO SODICO 100/2.5 SUSP           15        48557          Dermatologia                            
61039         NISTATINA GI C/12 TAB                   22        61039          Neumologia                              
47734         MICRODACYN 60 SOL 240ML                 12        47734          Neumologia                              
46919         VITAMINA C C20 TAB 100MG                13        46919          Neumologia                              
84771         BETAMETASONA CREMA 30GR                 17        84771          Neumologia                              
60086         METAMISOL 500 MG T10                    28        60086          Traumatologia                           
49644         HIDROCORTISONA CRA 30GR                 21        49644          Traumatologia                           
41379         FLUNARICINA 10 MG T20                   10        41379          Traumatologia                           
60086         METAMISOL 500 MG T10                    16        60086          Traumatologia                           
49644         HIDROCORTISONA CRA 30GR                 10        49644          Traumatologia                           
28219         NITAZOXANIDA 200 MG T6                  24        28219          Traumatologia                           
22306         NIMESULIDA 25MG 20ML                    27        22306          Gastroenterologia                       
42053         TRETINOINA 30G CREMA 0.05%              2         42053          Gastroenterologia                       
81062         PAROXETINA T/10 20MG                    30        81062          Gastroenterologia                       
81062         PAROXETINA T/10 20MG                    10        81062          Gastroenterologia                       
65536         NEOM/POLIMIX/GRAMIC 15 ML GTS           17        65536          Pediatria                               
49644         HIDROCORTISONA CRA 30GR                 25        49644          Pediatria                               
80830         COMPLEJO B T30                          32        80830          Pediatria                               
28409         RIFAMPICINA 300 MG C/16 CAP             25        28409          Pediatria                               
86451         TRIMEBUTINA 100MG/5ML SUSP              13        86451          Traumatologia                           
22553         FLUCINOLONA+NEOMICINA CRA 30G           28        22553          Traumatologia                           
83801         CEFACLOR 125 MG SUSP                    10        83801          Traumatologia                           
67784         LOSARTAN 50MG C/10T                     11        67784          Oftalmologia                            
28219         NITAZOXANIDA 200 MG T6                  18        28219          Oftalmologia                            
67784         LOSARTAN 50MG C/10T                     30        67784          Oftalmologia                            
28892         GLIMEPIRIDA 2MG C30                     6         28892          Oftalmologia                            
44253         PROGESTERONA+ESTRADIOL 50/5 AMP         29        44253          Oftalmologia                            
40997         ELECTROLIT PED FRESA 625ML              19        40997          Oftalmologia                            
61295         QUINFAMIDA 100 MG 3TAB                  15        61295          Oftalmologia                            
40997         ELECTROLIT PED FRESA 625ML              25        40997          Oftalmologia                            
61295         QUINFAMIDA 100 MG 3TAB                  31        61295          Oftalmologia                            
85641         TAMOXIFENO 10MG 30T                     33        85641          Urologia                                
88681         NIFEDIPINO 30 MG 30 CPS                 27        88681          Urologia                                
83801         CEFACLOR 125 MG SUSP                    10        83801          Ginecologia                             
82469         GUAYACOL AMPOLLETA 1ML                  25        82469          Ginecologia                             
47697         CLINDAMICINA 300 MG C/16                25        47697          Ginecologia                             
82469         GUAYACOL AMPOLLETA 1ML                  9         82469          Ginecologia                             
47697         CLINDAMICINA 300 MG C/16                7         47697          Ginecologia                             
28219         NITAZOXANIDA 200 MG T6                  13        28219          Geriatria                               
49157         RANITIDINA 300 MG C/10                  34        49157          Geriatria                               
61508         DEXTROMETORFANO 300MG JBE 120 ML        20        61508          Geriatria                               
68860         METFORMINA 850MG T30                    16        68860          Geriatria                               
44253         PROGESTERONA+ESTRADIOL 50/5 AMP         19        44253          Pediatria                               
65536         NEOM/POLIMIX/GRAMIC 15 ML GTS           7         65536          Gastroenterologia                       
60685         NITROFURANTOINA C40 100MG               16        60685          Gastroenterologia                       
67784         LOSARTAN 50MG C/10T                     14        67784          Gastroenterologia                       
89528         CLORMADINONA 2MG 20T                    34        89528          Gastroenterologia                       
85865         PLANTAGO PSYLLIUM 400GR. GI             10        85865          Cardiologia                             
68610         CALCITRIOL 0.25MCG 50 CAP               17        68610          Cardiologia                             
85641         TAMOXIFENO 10MG 30T                     15        85641          Oftalmologia                            
28892         GLIMEPIRIDA 2MG C30                     18        28892          Pediatria                               
84771         BETAMETASONA CREMA 30GR                 29        84771          Pediatria                               
47697         CLINDAMICINA 300 MG C/16                14        47697          Pediatria                               
28219         NITAZOXANIDA 200 MG T6                  24        28219          Pediatria                               
67784         LOSARTAN 50MG C/10T                     34        67784          Pediatria                               
28219         NITAZOXANIDA 200 MG T6                  25        28219          Pediatria                               
60086         METAMISOL 500 MG T10                    13        60086          Urologia                                
41379         FLUNARICINA 10 MG T20                   26        41379          Urologia                                
65985         LAMOTRIGINA 100MG TAB 28                25        65985          Urologia                                
81960         CEFALEXINA 500MG C/20 CAP               31        81960          Urologia                                
67415         FINASTERIDA 5MG 30T                     8         67415          Pediatria                               
89325         DIMENHIDRINATO 24 T 50MG                29        89325          Pediatria                               
60086         METAMISOL 500 MG T10                    8         60086          Endocrinologia                          
41379         FLUNARICINA 10 MG T20                   15        41379          Endocrinologia                          
68610         CALCITRIOL 0.25MCG 50 CAP               33        68610          Endocrinologia                          
86158         SENOSIDOS A y B C20                     26        86158          Endocrinologia                          
68610         CALCITRIOL 0.25MCG 50 CAP               2         68610          Endocrinologia                          
68539         METENAMINA 30T 500MG                    33        68539          Ginecologia                             
82528         LORATADINA T/10 10MG                    24        82528          Ginecologia                             
49157         RANITIDINA 300 MG C/10                  23        49157          Ginecologia                             
68539         METENAMINA 30T 500MG                    23        68539          Ginecologia                             
86828         FENAZOPIRIDINA 100 MG C/20 TAB          25        86828          Ginecologia                             
85865         PLANTAGO PSYLLIUM 400GR. GI             11        85865          Dermatologia                            
85865         PLANTAGO PSYLLIUM 400GR. GI             15        85865          Dermatologia                            
68730         MELOXICAM 7.5 MG C/14                   31        68730          Cardiologia                             
82528         LORATADINA T/10 10MG                    30        82528          Cardiologia                             
22306         NIMESULIDA 25MG 20ML                    24        22306          Cardiologia                             
61211         OFLOXACINO 400 MG C/8                   3         61211          Cardiologia                             
84771         BETAMETASONA CREMA 30GR                 14        84771          Neumologia                              
22232         LEVETIRACETAM                           18        22232          Neumologia                              
42856         FELODIPINO 5 MG 20T                     5         42856          Endocrinologia                          
88681         NIFEDIPINO 30 MG 30 CPS                 29        88681          Endocrinologia                          
42856         FELODIPINO 5 MG 20T                     8         42856          Endocrinologia                          
88681         NIFEDIPINO 30 MG 30 CPS                 33        88681          Endocrinologia                          
60509         AMPICILINA 125MG SUSP 90ML              23        60509          Cardiologia                             
28892         GLIMEPIRIDA 2MG C30                     9         28892          Cardiologia                             
60509         AMPICILINA 125MG SUSP 90ML              15        60509          Cardiologia                             
80830         COMPLEJO B T30                          28        80830          Pediatria                               
85865         PLANTAGO PSYLLIUM 400GR. GI             5         85865          Pediatria                               
86158         SENOSIDOS A y B C20                     5         86158          Traumatologia                           
68860         METFORMINA 850MG T30                    32        68860          Traumatologia                           
61508         DEXTROMETORFANO 300MG JBE 120 ML        23        61508          Traumatologia                           
86451         TRIMEBUTINA 100MG/5ML SUSP              23        86451          Traumatologia                           
60685         NITROFURANTOINA C40 100MG               18        60685          Traumatologia                           
28892         GLIMEPIRIDA 2MG C30                     30        28892          Gastroenterologia                       
26920         HIDRALAZINA 20T 10MG                    23        26920          Gastroenterologia                       
82469         GUAYACOL AMPOLLETA 1ML                  20        82469          Oftalmologia                            
82469         GUAYACOL AMPOLLETA 1ML                  16        82469          Oftalmologia                            
61508         DEXTROMETORFANO 300MG JBE 120 ML        33        61508          Oftalmologia                            
60888         CAPTOPRIL 25MG 30T                      9         60888          Oftalmologia                            
26506         ITRACONAZOL 100 MG C/15                 6         26506          Urologia                                
22232         LEVETIRACETAM                           2         22232          Urologia                                
68730         MELOXICAM 7.5 MG C/14                   16        68730          Dermatologia                            
81960         CEFALEXINA 500MG C/20 CAP               6         81960          Dermatologia                            
40645         VERAPAMILO 80 MG/20 TAB                 19        40645          Traumatologia                           
83801         CEFACLOR 125 MG SUSP                    14        83801          Traumatologia                           
84771         BETAMETASONA CREMA 30GR                 26        84771          Traumatologia                           
62302         BEZAFIBRATO 200MG C/30TAB               16        62302          Traumatologia                           
84771         BETAMETASONA CREMA 30GR                 33        84771          Ginecologia                             
61295         QUINFAMIDA 100 MG 3TAB                  13        61295          Ginecologia                             
46919         VITAMINA C C20 TAB 100MG                12        46919          Ginecologia                             
42053         TRETINOINA 30G CREMA 0.05%              10        42053          Ginecologia                             
46919         VITAMINA C C20 TAB 100MG                6         46919          Ginecologia                             
61295         QUINFAMIDA 100 MG 3TAB                  26        61295          Ginecologia                             
86158         SENOSIDOS A y B C20                     35        86158          Gastroenterologia                       
86158         SENOSIDOS A y B C20                     7         86158          Gastroenterologia                       
28992         ALUMUMINIO+MAGNESIO SUSP 240ML          32        28992          Gastroenterologia                       
26920         HIDRALAZINA 20T 10MG                    7         26920          Dermatologia                            
61211         OFLOXACINO 400 MG C/8                   18        61211          Dermatologia                            
46000         HIDROX--MAGNESIO+ALUMINIO 240ML         13        46000          Neumologia                              
85865         PLANTAGO PSYLLIUM 400GR. GI             34        85865          Neumologia                              
61295         QUINFAMIDA 100 MG 3TAB                  4         61295          Neumologia                              
28892         GLIMEPIRIDA 2MG C30                     13        28892          Gastroenterologia                       
22232         LEVETIRACETAM                           31        22232          Gastroenterologia                       
84771         BETAMETASONA CREMA 30GR                 32        84771          Gastroenterologia                       
22553         FLUCINOLONA+NEOMICINA CRA 30G           28        22553          Dermatologia                            
61295         QUINFAMIDA 100 MG 3TAB                  7         61295          Dermatologia                            
65667         SUBSALICILATO/BISMUTO SUSP 120ML        4         65667          Dermatologia                            
44215         DICICLOVERINA 10MG 30T                  27        44215          Pediatria                               
82528         LORATADINA T/10 10MG                    8         82528          Pediatria                               
27447         OXIDO DE ZINC TUBO PASTA 30GR           18        27447          Pediatria                               
68730         MELOXICAM 7.5 MG C/14                   22        68730          Pediatria                               
22842         AMIKACINA 500MG C/1 AMP                 18        22842          Traumatologia                           
61211         OFLOXACINO 400 MG C/8                   17        61211          Oftalmologia                            
82528         LORATADINA T/10 10MG                    31        82528          Oftalmologia                            
85865         PLANTAGO PSYLLIUM 400GR. GI             24        85865          Oftalmologia                            
64347         DIFENHIDRAMINA 25MG C30                 30        64347          Oftalmologia                            
85865         PLANTAGO PSYLLIUM 400GR. GI             21        85865          Oftalmologia                            
85865         PLANTAGO PSYLLIUM 400GR. GI             2         85865          Oftalmologia                            
61211         OFLOXACINO 400 MG C/8                   10        61211          Oftalmologia                            
65536         NEOM/POLIMIX/GRAMIC 15 ML GTS           33        65536          Urologia                                
89528         CLORMADINONA 2MG 20T                    32        89528          Urologia                                
84771         BETAMETASONA CREMA 30GR                 15        84771          Ginecologia                             
88266         PREDNISONA 20MG C30 TAB GI              21        88266          Geriatria                               
26360         VITAMINAS A C Y D 3AMP/3ML ING          14        26360          Geriatria                               
63555         FAMOTIDINA 20MG 30C                     13        63555          Geriatria                               
63555         FAMOTIDINA 20MG 30C                     2         63555          Geriatria                               
22842         AMIKACINA 500MG C/1 AMP                 26        22842          Pediatria                               
85325         AMOXICILINA 250MG C12                   1         85325          Pediatria                               
65536         NEOM/POLIMIX/GRAMIC 15 ML GTS           16        65536          Gastroenterologia                       
28219         NITAZOXANIDA 200 MG T6                  31        28219          Gastroenterologia                       
67784         LOSARTAN 50MG C/10T                     26        67784          Gastroenterologia                       
67784         LOSARTAN 50MG C/10T                     9         67784          Gastroenterologia                       
81695         LECHE DE MAGNESIA 180ML                 5         81695          Cardiologia                             
41995         DIMETICONA SUSP 100MG 30ML              34        41995          Cardiologia                             
80839         CARBAMAZEPINA 120ML SUSP                14        80839          Cardiologia                             
60509         AMPICILINA 125MG SUSP 90ML              9         60509          Cardiologia                             
22306         NIMESULIDA 25MG 20ML                    27        22306          Oftalmologia                            
48557         NAPROXENO SODICO 100/2.5 SUSP           30        48557          Pediatria                               
22553         FLUCINOLONA+NEOMICINA CRA 30G           8         22553          Pediatria                               
61295         QUINFAMIDA 100 MG 3TAB                  9         61295          Pediatria                               
82528         LORATADINA T/10 10MG                    11        82528          Urologia                                
88681         NIFEDIPINO 30 MG 30 CPS                 10        88681          Urologia                                
86158         SENOSIDOS A y B C20                     2         86158          Urologia                                
67415         FINASTERIDA 5MG 30T                     29        67415          Oncologia                               
89325         DIMENHIDRINATO 24 T 50MG                15        89325          Oncologia                               
41379         FLUNARICINA 10 MG T20                   19        41379          Oncologia                               
46000         HIDROX--MAGNESIO+ALUMINIO 240ML         16        46000          Pediatria                               
46000         HIDROX--MAGNESIO+ALUMINIO 240ML         10        46000          Pediatria                               
46000         HIDROX--MAGNESIO+ALUMINIO 240ML         15        46000          Pediatria                               
47697         CLINDAMICINA 300 MG C/16                21        47697          Pediatria                               
28892         GLIMEPIRIDA 2MG C30                     33        28892          Pediatria                               
46000         HIDROX--MAGNESIO+ALUMINIO 240ML         4         46000          Pediatria                               
44215         DICICLOVERINA 10MG 30T                  13        44215          Pediatria                               
86681         HIDROCLOROTIAZIDA 25 MG 20TAB           20        86681          Cardiologia                             
27447         OXIDO DE ZINC TUBO PASTA 30GR           19        27447          Cardiologia                             
80839         CARBAMAZEPINA 120ML SUSP                31        80839          Cardiologia                             
80830         COMPLEJO B T30                          33        80830          Cardiologia                             
65536         NEOM/POLIMIX/GRAMIC 15 ML GTS           20        65536          Cardiologia                             
26360         VITAMINAS A C Y D 3AMP/3ML ING          20        26360          Endocrinologia                          
44253         PROGESTERONA+ESTRADIOL 50/5 AMP         1         44253          Endocrinologia                          
61211         OFLOXACINO 400 MG C/8                   34        61211          Endocrinologia                          
27447         OXIDO DE ZINC TUBO PASTA 30GR           25        27447          Endocrinologia                          
61211         OFLOXACINO 400 MG C/8                   29        61211          Endocrinologia                          
